cache_rate,draft_len,samples,rounds,drafted_tokens,prefix_accepted_tokens,position_matched_tokens,prefix_acceptance_rate,position_match_rate,full_round_acceptance_rate,avg_prefix_accepted_per_round,generated_tokens,draft_cache_hit_rate,target_cache_hit_rate,expert_hard_match_rate,expert_soft_match_rate,elapsed_sec,draft_pos_1_total,draft_pos_1_position_matches,draft_pos_1_position_match_rate,draft_pos_1_prefix_accepts,draft_pos_1_prefix_acceptance_rate,draft_pos_2_total,draft_pos_2_position_matches,draft_pos_2_position_match_rate,draft_pos_2_prefix_accepts,draft_pos_2_prefix_acceptance_rate,draft_pos_3_total,draft_pos_3_position_matches,draft_pos_3_position_match_rate,draft_pos_3_prefix_accepts,draft_pos_3_prefix_acceptance_rate,draft_pos_4_total,draft_pos_4_position_matches,draft_pos_4_position_match_rate,draft_pos_4_prefix_accepts,draft_pos_4_prefix_acceptance_rate,draft_pos_5_total,draft_pos_5_position_matches,draft_pos_5_position_match_rate,draft_pos_5_prefix_accepts,draft_pos_5_prefix_acceptance_rate,draft_pos_6_total,draft_pos_6_position_matches,draft_pos_6_position_match_rate,draft_pos_6_prefix_accepts,draft_pos_6_prefix_acceptance_rate,draft_pos_7_total,draft_pos_7_position_matches,draft_pos_7_position_match_rate,draft_pos_7_prefix_accepts,draft_pos_7_prefix_acceptance_rate,draft_pos_8_total,draft_pos_8_position_matches,draft_pos_8_position_match_rate,draft_pos_8_prefix_accepts,draft_pos_8_prefix_acceptance_rate,draft_pos_9_total,draft_pos_9_position_matches,draft_pos_9_position_match_rate,draft_pos_9_prefix_accepts,draft_pos_9_prefix_acceptance_rate,draft_pos_10_total,draft_pos_10_position_matches,draft_pos_10_position_match_rate,draft_pos_10_prefix_accepts,draft_pos_10_prefix_acceptance_rate
0.25,10,50,597,5786,4865,5598,0.8408226754234359,0.967507777393709,0.7738693467336684,8.149078726968174,5000,0.730811261378039,0.7828032283385182,0.13547427699043668,0.5131639589814495,17581.761007785797,597,571,0.9564489112227805,571,0.9564489112227805,595,572,0.9613445378151261,549,0.9226890756302522,594,561,0.9444444444444444,524,0.8821548821548821,591,566,0.9576988155668359,503,0.8510998307952623,584,564,0.9657534246575342,481,0.8236301369863014,579,574,0.9913644214162349,475,0.8203799654576857,570,551,0.9666666666666667,458,0.8035087719298246,565,554,0.9805309734513274,448,0.7929203539823009,559,547,0.9785330948121646,436,0.7799642218246869,552,538,0.9746376811594203,420,0.7608695652173914
0.5,10,50,597,5786,4865,5598,0.8408226754234359,0.967507777393709,0.7738693467336684,8.149078726968174,5000,0.9162350393190459,0.9915465851480585,0.13547427699043668,0.5131639589814495,17535.20952773094,597,571,0.9564489112227805,571,0.9564489112227805,595,572,0.9613445378151261,549,0.9226890756302522,594,561,0.9444444444444444,524,0.8821548821548821,591,566,0.9576988155668359,503,0.8510998307952623,584,564,0.9657534246575342,481,0.8236301369863014,579,574,0.9913644214162349,475,0.8203799654576857,570,551,0.9666666666666667,458,0.8035087719298246,565,554,0.9805309734513274,448,0.7929203539823009,559,547,0.9785330948121646,436,0.7799642218246869,552,538,0.9746376811594203,420,0.7608695652173914
0.75,10,50,597,5786,4865,5598,0.8408226754234359,0.967507777393709,0.7738693467336684,8.149078726968174,5000,0.9671724673061413,0.9966374474305796,0.13547427699043668,0.5131639589814495,17566.782188653946,597,571,0.9564489112227805,571,0.9564489112227805,595,572,0.9613445378151261,549,0.9226890756302522,594,561,0.9444444444444444,524,0.8821548821548821,591,566,0.9576988155668359,503,0.8510998307952623,584,564,0.9657534246575342,481,0.8236301369863014,579,574,0.9913644214162349,475,0.8203799654576857,570,551,0.9666666666666667,458,0.8035087719298246,565,554,0.9805309734513274,448,0.7929203539823009,559,547,0.9785330948121646,436,0.7799642218246869,552,538,0.9746376811594203,420,0.7608695652173914
1.0,10,50,597,5786,4865,5598,0.8408226754234359,0.967507777393709,0.7738693467336684,8.149078726968174,5000,1.0,1.0,0.13547427699043668,0.5131639589814495,17537.736997127533,597,571,0.9564489112227805,571,0.9564489112227805,595,572,0.9613445378151261,549,0.9226890756302522,594,561,0.9444444444444444,524,0.8821548821548821,591,566,0.9576988155668359,503,0.8510998307952623,584,564,0.9657534246575342,481,0.8236301369863014,579,574,0.9913644214162349,475,0.8203799654576857,570,551,0.9666666666666667,458,0.8035087719298246,565,554,0.9805309734513274,448,0.7929203539823009,559,547,0.9785330948121646,436,0.7799642218246869,552,538,0.9746376811594203,420,0.7608695652173914
