cache_rate,draft_len,samples,rounds,drafted_tokens,prefix_accepted_tokens,position_matched_tokens,prefix_acceptance_rate,position_match_rate,full_round_acceptance_rate,avg_prefix_accepted_per_round,generated_tokens,cache_hit_rate,elapsed_sec,draft_pos_1_total,draft_pos_1_position_matches,draft_pos_1_position_match_rate,draft_pos_1_prefix_accepts,draft_pos_1_prefix_acceptance_rate,draft_pos_2_total,draft_pos_2_position_matches,draft_pos_2_position_match_rate,draft_pos_2_prefix_accepts,draft_pos_2_prefix_acceptance_rate,draft_pos_3_total,draft_pos_3_position_matches,draft_pos_3_position_match_rate,draft_pos_3_prefix_accepts,draft_pos_3_prefix_acceptance_rate,draft_pos_4_total,draft_pos_4_position_matches,draft_pos_4_position_match_rate,draft_pos_4_prefix_accepts,draft_pos_4_prefix_acceptance_rate,draft_pos_5_total,draft_pos_5_position_matches,draft_pos_5_position_match_rate,draft_pos_5_prefix_accepts,draft_pos_5_prefix_acceptance_rate,draft_pos_6_total,draft_pos_6_position_matches,draft_pos_6_position_match_rate,draft_pos_6_prefix_accepts,draft_pos_6_prefix_acceptance_rate,draft_pos_7_total,draft_pos_7_position_matches,draft_pos_7_position_match_rate,draft_pos_7_prefix_accepts,draft_pos_7_prefix_acceptance_rate,draft_pos_8_total,draft_pos_8_position_matches,draft_pos_8_position_match_rate,draft_pos_8_prefix_accepts,draft_pos_8_prefix_acceptance_rate,draft_pos_9_total,draft_pos_9_position_matches,draft_pos_9_position_match_rate,draft_pos_9_prefix_accepts,draft_pos_9_prefix_acceptance_rate,draft_pos_10_total,draft_pos_10_position_matches,draft_pos_10_position_match_rate,draft_pos_10_prefix_accepts,draft_pos_10_prefix_acceptance_rate
0.25,10,50,624,6044,4824,5772,0.7981469225678358,0.9549966909331569,0.717948717948718,7.730769230769231,5000,0.9460613487204942,20696.644658088684,624,579,0.9278846153846154,579,0.9278846153846154,621,588,0.9468599033816425,550,0.8856682769726248,618,577,0.9336569579288025,518,0.8381877022653722,617,595,0.9643435980551054,502,0.813614262560778,607,583,0.9604612850082372,483,0.7957166392092258,601,580,0.9650582362728786,465,0.7737104825291181,598,572,0.9565217391304348,452,0.7558528428093646,593,579,0.9763912310286678,442,0.7453625632377741,586,567,0.9675767918088737,427,0.7286689419795221,579,552,0.9533678756476683,406,0.7012089810017271
0.5,10,50,577,5618,4889,5464,0.8702385190459239,0.9725881096475614,0.8076256499133448,8.473136915077989,5000,0.9719094873620505,16321.378492593765,577,553,0.9584055459272097,553,0.9584055459272097,575,561,0.9756521739130435,539,0.9373913043478261,574,556,0.9686411149825784,525,0.9146341463414634,569,548,0.9630931458699473,505,0.8875219683655536,564,548,0.9716312056737588,489,0.8670212765957447,561,545,0.9714795008912656,475,0.8467023172905526,555,540,0.972972972972973,462,0.8324324324324325,553,548,0.9909584086799277,459,0.8300180831826401,550,541,0.9836363636363636,451,0.82,540,524,0.9703703703703703,431,0.7981481481481482
0.75,10,50,567,5504,4914,5404,0.8928052325581395,0.9818313953488372,0.8483245149911817,8.666666666666666,5000,0.9856434903403585,15956.548266410828,567,547,0.9647266313932981,547,0.9647266313932981,562,549,0.9768683274021353,531,0.9448398576512456,561,544,0.9696969696969697,514,0.9162210338680927,560,552,0.9857142857142858,506,0.9035714285714286,555,545,0.9819819819819819,493,0.8882882882882883,550,542,0.9854545454545455,481,0.8745454545454545,545,540,0.9908256880733946,473,0.8678899082568807,538,530,0.9851301115241635,463,0.8605947955390335,535,532,0.994392523364486,458,0.8560747663551402,531,523,0.9849340866290018,448,0.8436911487758946
1.0,10,50,534,5249,4956,5198,0.9441798437797676,0.9902838635930653,0.9176029962546817,9.280898876404494,5000,1.0,15430.198291778564,534,521,0.9756554307116105,521,0.9756554307116105,532,529,0.9943609022556391,516,0.9699248120300752,532,528,0.9924812030075187,512,0.9624060150375939,531,523,0.9849340866290018,504,0.9491525423728814,526,525,0.9980988593155894,498,0.9467680608365019,523,519,0.9923518164435946,491,0.9388145315487572,523,518,0.9904397705544933,488,0.9330783938814532,521,518,0.9942418426103646,484,0.9289827255278311,517,510,0.9864603481624759,476,0.9206963249516441,510,507,0.9941176470588236,466,0.9137254901960784
